codigo;nome;categoria;preco;qt;descricao;marca;promocao;imagem
1598;HD 3 TERA SATA3 SEAGATE CONSTELLATION 7200;HD Interno;710,45;1;HD interno 3TB Seagate Constellation SATA3 7200 RPM;Seagate;nao;hd3tb_sea.webp
